"Name","Runtime","Notes","Tags","State","ID","User","Group","Job Type","Created","Updated","End Time","Sweep","Hostname","Description","Commit","GitHub","GPU Count","GPU Type","insert_dropout","param_config_id","seed","beta1","beta2","catch_dropout","dataset_seed","early_stopping_min_delta","early_stopping_patience","evaluation_steps","gradient_accumulation_steps","ignore_mismatched_sizes","learning_rate","lr_scheduler_type","max_length","max_train_steps","model_name_or_path","no_checkpointing","num_train_epochs","num_warmup_steps","original_gradient_fraction","output_dir","pad_to_max_length","per_device_eval_batch_size","per_device_train_batch_size","push_to_hub","report_to","run_generation","task","task_name","train_data_frac","training_size","use_modded","use_slow_tokenizer","warmup_steps_fraction","weight_decay","with_tracking","accuracy","eval_loss","eval_p_max","eval_p_var","accuracy.max","accuracy_mm","avg_eval_p_max","avg_eval_p_var","avg_grad_diff_all_classes","avg_grad_diff_per_class","avg_train_p0","avg_train_p_max","avg_train_p_var","best_accuracy","best_accuracy_epoch","best_accuracy_step","best_eval_loss","best_eval_loss_epoch","best_eval_loss_step","best_f1","best_f1_epoch","best_f1_step","best_matthews_correlation","best_matthews_correlation_epoch","best_matthews_correlation_step","best_pearson","best_pearson_epoch","best_pearson_step","best_spearmanr","best_spearmanr_epoch","best_spearmanr_step","epoch","eval_loss.min","eval_loss_mm","eval_p_max_mm","eval_p_var_mm","f1","matthews_correlation","pearson","spearmanr","test_accuracy","train_loss","train_p_max","train_p_var","train_st1_loss","train_st1_p_max","train_st2_loss","train_st2_p_max","vector_norms"
"16_S0_ID_048_MOD","295","-","NEW_GRAD_OUTPUT, SWP0, modded","finished","ol35kiyj","ricu","","","2024-01-04T10:51:04.000Z","2024-01-04T10:55:59.000Z","2024-01-04T10:55:59.000Z","","drax","","","","2","NVIDIA A40","0.12","pcid_1317","1","0.9","0.999","0","1","0","10","16","1","false","0.00004","linear","128","800","bert-base-uncased","","100","80","0","/home/lange/fantastic-umbrella/runs/16_sweeps_00_modded/run_048","false","128","32","false","all","16_sweeps","","qnli","","256","","false","0.1","0.01","true","0.7450118982244188","1.3335824012756348","0.9816442728042604","0.4715811610221863","","","","","0.0004617359663825482","[0.0004617361119017005,0.00046173582086339593]","","","","0.747757642321069","13","112","0.5736029148101807","5","48","","","","","","","","","","","","","33","","","","","","","","","","","","","0.000995064154267311","0.9990054368972778","0.0013940915232524276","0.9986069798469543","{""bins"":[5.587935447692871e-9,0.00035641551949083805,0.0007128254510462284,0.0010692353826016188,0.0014256453141570091,0.0017820552457123995,0.00213846517726779,0.00249487510882318,0.0028512850403785706,0.003207694971933961,0.0035641049034893513,0.003920515067875385,0.004276924766600132,0.004633334465324879,0.004989744629710913,0.005346154794096947,0.005702564492821693,0.00605897419154644,0.006415384355932474,0.006771794520318508,0.007128204219043255,0.0074846139177680016,0.007841024547815323,0.00819743424654007,0.008553843945264816,0.008910253643989563,0.00926666334271431,0.009623073972761631,0.009979483671486378,0.010335893370211124,0.010692304000258446,0.011048713698983192,0.01140512339770794],""values"":[210,145,73,43,16,13,1,3,3,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1],""_type"":""histogram""}"
"16_S0_ID_094_MOD","680","-","NEW_GRAD_OUTPUT, SWP0, modded","finished","gd94mqgt","ricu","","","2024-01-04T10:43:49.000Z","2024-01-04T10:55:09.000Z","2024-01-04T10:55:09.000Z","","drax","","","","2","NVIDIA A40","0.24","pcid_1320","2","0.9","0.999","0","1","0","10","16","1","false","0.00004","linear","128","800","bert-base-uncased","","100","80","0","/home/lange/fantastic-umbrella/runs/16_sweeps_00_modded/run_094","false","128","32","false","all","16_sweeps","","qnli","","256","","false","0.1","0.01","true","0.7459271462566356","1.452197790145874","0.9820560216903688","0.4727282524108886","","","","","0.0007241616258397698","[0.000724161509424448,0.0007241616258397698]","","","","0.7461101958630789","97","784","0.5876194834709167","5","48","","","","","","","","","","","","","99","","","","","","","","","","","","","0.0005413924227468669","0.9994587302207948","0.0012091145617887378","0.998801290988922","{""_type"":""histogram"",""values"":[499,10,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1],""bins"":[5.784243626294483e-7,0.003990835975855589,0.007981093600392342,0.011971351690590382,0.01596160978078842,0.019951866939663887,0.023942124098539352,0.027932383120059967,0.03192263841629028,0.0359128974378109,0.03990315645933151,0.04389341175556183,0.04788367077708244,0.05187392979860306,0.055864185094833374,0.05985444411635399,0.0638447031378746,0.06783495843410492,0.07182521373033524,0.07581547647714615,0.07980573177337646,0.08379598706960678,0.0877862498164177,0.09177650511264801,0.09576676040887833,0.09975702315568924,0.10374727845191956,0.10773753374814987,0.11172779649496078,0.1157180517911911,0.11970830708742142,0.12369856983423233,0.12768882513046265]}"
"16_S0_ID_035_MOD","764","-","NEW_GRAD_OUTPUT, SWP0, modded","finished","7r31m070","ricu","","","2024-01-04T10:38:00.000Z","2024-01-04T10:50:44.000Z","2024-01-04T10:50:44.000Z","","drax","","","","2","NVIDIA A40","0.1","pcid_1316","3","0.9","0.999","0","1","0","10","16","1","false","0.00004","linear","128","800","bert-base-uncased","","100","80","0","/home/lange/fantastic-umbrella/runs/16_sweeps_00_modded/run_035","false","128","32","false","all","16_sweeps","","qnli","","256","","false","0.1","0.01","true","0.7195680029287937","1.965363621711731","0.9871362447738647","0.48074641823768616","","","","","0.00011447502038208768","[0.00011447453289292751,0.00011447552242316306]","","","","0.7206663005674537","69","560","0.5901968479156494","7","64","","","","","","","","","","","","","89","","","","","","","","","","","","","0.0001647678727749735","0.9998352527618408","0.00027728371787816286","0.9997227787971495","{""_type"":""histogram"",""bins"":[0.000002537454520279425,0.00009032361413119361,0.0001781097671482712,0.00026589594199322164,0.0003536820877343416,0.0004414682334754616,0.0005292543792165816,0.000617040554061532,0.0007048267289064825,0.0007926129037514329,0.0008803990203887224,0.0009681851952336729,0.0010559713700786233,0.0011437574867159128,0.0012315437197685242,0.0013193298364058137,0.0014071159530431032,0.0014949021860957146,0.001582688302733004,0.0016704744193702936,0.001758260652422905,0.0018460467690601945,0.001933832885697484,0.0020216191187500954,0.0021094053518027067,0.0021971913520246744,0.0022849775850772858,0.002372763818129897,0.002460549818351865,0.002548336051404476,0.0026361222844570875,0.002723908284679055,0.0028116945177316666],""values"":[181,184,91,28,10,6,2,2,1,1,0,0,0,0,2,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1]}"
"16_S0_ID_093_MOD","683","-","NEW_GRAD_OUTPUT, SWP0, modded","finished","oq81i82r","ricu","","","2024-01-04T10:32:05.000Z","2024-01-04T10:43:28.000Z","2024-01-04T10:43:28.000Z","","drax","","","","2","NVIDIA A40","0.24","pcid_1320","1","0.9","0.999","0","1","0","10","16","1","false","0.00004","linear","128","800","bert-base-uncased","","100","80","0","/home/lange/fantastic-umbrella/runs/16_sweeps_00_modded/run_093","false","128","32","false","all","16_sweeps","","qnli","","256","","false","0.1","0.01","true","0.7503203368112759","1.551286220550537","0.9892761707305908","0.48347607254981995","","","","","0.0012999223545193672","[0.0012999206082895398,0.0012999241007491946]","","","","0.7505033864177192","95","768","0.5814390182495117","5","48","","","","","","","","","","","","","99","","","","","","","","","","","","","0.0004692392540164292","0.9995308518409728","0.0019274981459602711","0.9982585906982422","{""bins"":[4.702939122580574e-7,0.016512814909219742,0.03302515670657158,0.049537502229213715,0.06604984402656555,0.08256219327449799,0.09907453507184982,0.11558687686920166,0.1320992261171341,0.14861156046390533,0.16512390971183777,0.1816362589597702,0.19814859330654144,0.21466094255447388,0.2311732918024063,0.24768562614917755,0.26419797539711,0.2807103097438812,0.29722267389297485,0.3137350082397461,0.33024734258651733,0.3467596769332886,0.3632720410823822,0.37978437542915344,0.3962967097759247,0.4128090739250183,0.42932140827178955,0.4458337426185608,0.4623461067676544,0.47885844111442566,0.4953707754611969,0.5118831396102905,0.5283954739570618],""values"":[509,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1],""_type"":""histogram""}"
"16_S0_ID_034_MOD","645","-","NEW_GRAD_OUTPUT, SWP0, modded","finished","kzvxa73j","ricu","","","2024-01-04T10:26:54.000Z","2024-01-04T10:37:39.000Z","2024-01-04T10:37:39.000Z","","drax","","","","2","NVIDIA A40","0.1","pcid_1316","2","0.9","0.999","0","1","0","10","16","1","false","0.00004","linear","128","800","bert-base-uncased","","100","80","0","/home/lange/fantastic-umbrella/runs/16_sweeps_00_modded/run_034","false","128","32","false","all","16_sweeps","","qnli","","256","","false","0.1","0.01","true","0.7497711879919459","1.44732403755188","0.981446087360382","0.47220656275749207","","","","","0.00017750440747477114","[0.00017750475672073662,0.00017750405822880566]","","","","0.7503203368112759","55","448","0.5826067328453064","5","48","","","","","","","","","","","","","75","","","","","","","","","","","","","0.0004105411353521049","0.999589502811432","0.0005684999632649124","0.9994317293167114","{""_type"":""histogram"",""bins"":[3.292466033144592e-7,0.00006784138531656936,0.00013535353355109692,0.00020286565995775163,0.0002703778154682368,0.0003378899418748915,0.0004054020973853767,0.0004729142237920314,0.0005404263501986861,0.0006079385057091713,0.0006754506612196565,0.0007429628167301416,0.0008104749140329659,0.0008779870695434511,0.0009454992250539362,0.0010130113223567605,0.0010805234778672457,0.0011480356333777308,0.001215547788888216,0.0012830599443987012,0.0013505720999091864,0.0014180841390043497,0.0014855962945148349,0.00155310845002532,0.0016206206055358052,0.0016881327610462904,0.0017556449165567756,0.0018231570720672607,0.001890669227577746,0.001958181383088231,0.0020256934221833944,0.0020932056941092014,0.0021607177332043648],""values"":[111,101,72,64,47,27,20,17,11,12,4,5,2,2,2,3,0,4,2,0,2,0,1,1,0,0,1,0,0,0,0,1]}"
"16_S0_ID_080_MOD","561","-","NEW_GRAD_OUTPUT, SWP0, modded","finished","piltwvk0","ricu","","","2024-01-04T10:22:22.000Z","2024-01-04T10:31:43.000Z","2024-01-04T10:31:43.000Z","","drax","","","","2","NVIDIA A40","0.2","pcid_1319","3","0.9","0.999","0","1","0","10","16","1","false","0.00004","linear","128","800","bert-base-uncased","","100","80","0","/home/lange/fantastic-umbrella/runs/16_sweeps_00_modded/run_080","false","128","32","false","all","16_sweeps","","qnli","","256","","false","0.1","0.01","true","0.7312831777411679","1.6453152894973757","0.9833348393440248","0.47473883628845215","","","","","0.0022822057362645864","[0.0022822050377726555,0.0022822064347565174]","","","","0.7321984257733846","61","496","0.6014923453330994","9","80","","","","","","","","","","","","","81","","","","","","","","","","","","","0.000465372548205778","0.999534785747528","0.005823331419378519","0.998892605304718","{""values"":[511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1],""_type"":""histogram"",""bins"":[5.711978587896738e-7,0.04053085297346115,0.08106113225221634,0.12159141153097153,0.1621216982603073,0.2026519775390625,0.2431822568178177,0.2837125360965729,0.32424280047416687,0.36477309465408325,0.40530335903167725,0.44583365321159363,0.4863639175891876,0.526894211769104,0.567424476146698,0.6079548001289368,0.6484850645065308,0.6890153288841248,0.7295455932617188,0.7700759172439575,0.8106061816215515,0.8511364459991455,0.8916667103767395,0.9321970343589783,0.9727272987365723,1.013257622718811,1.0537878274917603,1.094318151473999,1.1348483562469482,1.175378680229187,1.2159090042114258,1.256439208984375,1.2969695329666138]}"
"16_S0_ID_033_MOD","311","-","NEW_GRAD_OUTPUT, SWP0, modded","finished","hg2ebqm8","ricu","","","2024-01-04T10:21:21.000Z","2024-01-04T10:26:32.000Z","2024-01-04T10:26:32.000Z","","drax","","","","2","NVIDIA A40","0.1","pcid_1316","1","0.9","0.999","0","1","0","10","16","1","false","0.00004","linear","128","800","bert-base-uncased","","100","80","0","/home/lange/fantastic-umbrella/runs/16_sweeps_00_modded/run_033","false","128","32","false","all","16_sweeps","","qnli","","256","","false","0.1","0.01","true","0.7510525352370493","1.337024807929993","0.9834102392196656","0.4740366935729981","","","","","0.0003516605938784778","[0.00035166292218491435,0.0003516583237797022]","","","","0.7552626761852462","15","128","0.5739433765411377","5","48","","","","","","","","","","","","","35","","","","","","","","","","","","","0.000842953275423497","0.9991574287414552","0.0011500215623527763","0.9988508224487304","{""_type"":""histogram"",""bins"":[2.118590032296197e-7,0.00022854247072245926,0.0004568730655591935,0.0006852037040516734,0.0009135343134403229,0.0011418649228289723,0.0013701955322176218,0.0015985261416062713,0.0018268567509949207,0.0020551872439682484,0.0022835179697722197,0.0025118484627455473,0.0027401791885495186,0.0029685096815228462,0.0031968404073268175,0.003425170900300145,0.0036535016261041164,0.003881832119077444,0.004110162612050772,0.004338493570685387,0.004566824063658714,0.004795154556632042,0.00502348504960537,0.0052518160082399845,0.005480146501213312,0.00570847699418664,0.005936807487159967,0.006165138445794582,0.00639346893876791,0.006621799431741238,0.006850129924714565,0.00707846088334918,0.007306791376322508],""values"":[175,143,82,43,31,11,8,5,4,1,3,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1]}"
"16_S0_ID_020_MOD","307","-","NEW_GRAD_OUTPUT, SWP0, modded","finished","73o3ws0h","ricu","","","2024-01-04T10:15:53.000Z","2024-01-04T10:21:00.000Z","2024-01-04T10:21:00.000Z","","drax","","","","2","NVIDIA A40","0.08","pcid_1315","3","0.9","0.999","0","1","0","10","16","1","false","0.00004","linear","128","800","bert-base-uncased","","100","80","0","/home/lange/fantastic-umbrella/runs/16_sweeps_00_modded/run_020","false","128","32","false","all","16_sweeps","","qnli","","256","","false","0.1","0.01","true","0.724510342302764","1.542510151863098","0.9772889614105223","0.46575480699539185","","","","","0.0002698493772186339","[0.0002698473399505019,0.0002698514726944268]","","","","0.7300018304960645","15","128","0.6851460337638855","7","64","","","","","","","","","","","","","35","","","","","","","","","","","","","0.0008373337332159281","0.9991638660430908","0.001065111835487187","0.9989365339279176","{""_type"":""histogram"",""bins"":[6.842990387667669e-7,0.00031207213760353625,0.0006234599277377129,0.0009348478051833808,0.001246235566213727,0.001557623385451734,0.0018690112046897411,0.00218039914034307,0.0024917868431657553,0.002803174778819084,0.0031145624816417694,0.0034259504172950983,0.0037373381201177835,0.0040487260557711124,0.004360113758593798,0.004671501461416483,0.0049828896299004555,0.005294277332723141,0.005605665035545826,0.0059170532040297985,0.006228440906852484,0.006539828609675169,0.006851216312497854,0.007162604480981827,0.007473992183804512,0.007785379886627197,0.008096767589449883,0.008408155292272568,0.008719542995095253,0.009030931629240513,0.009342319332063198,0.009653707034885883,0.009965094737708569],""values"":[305,132,48,11,5,1,1,3,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1]}"
"16_S0_ID_079_MOD","545","-","NEW_GRAD_OUTPUT, SWP0, modded","finished","sfm8xrxg","ricu","","","2024-01-04T10:12:56.000Z","2024-01-04T10:22:01.000Z","2024-01-04T10:22:01.000Z","","drax","","","","2","NVIDIA A40","0.2","pcid_1319","2","0.9","0.999","0","1","0","10","16","1","false","0.00004","linear","128","800","bert-base-uncased","","100","80","0","/home/lange/fantastic-umbrella/runs/16_sweeps_00_modded/run_079","false","128","32","false","all","16_sweeps","","qnli","","256","","false","0.1","0.01","true","0.7523338824821527","1.4217149019241333","0.981805145740509","0.4724070131778717","","","","","0.0005159673746675253","[0.000515967549290508,0.0005159672000445426]","","","","0.752516932088596","59","480","0.5756287574768066","7","64","","","","","","","","","","","","","79","","","","","","","","","","","","","0.0005075374501757324","0.9994925856590272","0.0009854105301201344","0.9990166425704956","{""_type"":""histogram"",""bins"":[8.654482712699973e-7,0.0015255131293088198,0.003050160827115178,0.004574808292090893,0.006099455989897251,0.0076241036877036095,0.009148751385509968,0.010673399083316326,0.012198046781122684,0.013722694478929043,0.015247342176735401,0.016771988943219185,0.018296636641025543,0.0198212843388319,0.02134593203663826,0.022870579734444618,0.024395227432250977,0.025919875130057335,0.027444522827863693,0.02896917052567005,0.03049381822347641,0.03201846778392792,0.03354311361908913,0.035067763179540634,0.03659240901470184,0.03811705857515335,0.03964170441031456,0.04116635397076607,0.04269099980592728,0.044215649366378784,0.04574029520153999,0.0472649447619915,0.04878959059715271],""values"":[470,33,5,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1]}"
"16_S0_ID_019_MOD","243","-","NEW_GRAD_OUTPUT, SWP0, modded","finished","zqf4gsdz","ricu","","","2024-01-04T10:11:29.000Z","2024-01-04T10:15:32.000Z","2024-01-04T10:15:32.000Z","","drax","","","","2","NVIDIA A40","0.08","pcid_1315","2","0.9","0.999","0","1","0","10","16","1","false","0.00004","linear","128","800","bert-base-uncased","","100","80","0","/home/lange/fantastic-umbrella/runs/16_sweeps_00_modded/run_019","false","128","32","false","all","16_sweeps","","qnli","","256","","false","0.1","0.01","true","0.7475745927146257","1.231216311454773","0.97682386636734","0.4641198515892029","","","","","0.0004475364985410124","[0.0004475346649996936,0.0004475383320823312]","","","","0.7479406919275123","7","64","0.5715837478637695","7","64","","","","","","","","","","","","","27","","","","","","","","","","","","","0.0013963333331048489","0.9986047148704528","0.001753543154336512","0.9982481598854064","{""_type"":""histogram"",""bins"":[5.550190280700917e-7,0.00014232068497221917,0.00028408633079379797,0.000425851991167292,0.000567617651540786,0.0007093833410181105,0.0008511489722877741,0.0009929146617650986,0.001134680351242423,0.0012764459243044257,0.0014182116137817502,0.0015599773032590747,0.0017017429927363992,0.0018435085657984018,0.0019852742552757263,0.002127039944753051,0.0022688056342303753,0.0024105713237076998,0.0025523370131850243,0.0026941027026623487,0.0028358681593090296,0.002977633848786354,0.0031193995382636786,0.003261165227741003,0.0034029309172183275,0.003544696606695652,0.0036864622961729765,0.003828227985650301,0.003969993442296982,0.00411175936460495,0.004253524821251631,0.004395290743559599,0.00453705620020628],""values"":[97,84,65,62,48,37,26,25,12,9,5,5,6,5,6,3,3,2,1,2,0,0,2,0,3,0,0,0,0,2,1,1]}"
"16_S0_ID_018_MOD","241","-","NEW_GRAD_OUTPUT, SWP0, modded","finished","vfxxxtbf","ricu","","","2024-01-04T10:07:07.000Z","2024-01-04T10:11:08.000Z","2024-01-04T10:11:08.000Z","","drax","","","","2","NVIDIA A40","0.08","pcid_1315","1","0.9","0.999","0","1","0","10","16","1","false","0.00004","linear","128","800","bert-base-uncased","","100","80","0","/home/lange/fantastic-umbrella/runs/16_sweeps_00_modded/run_018","false","128","32","false","all","16_sweeps","","qnli","","256","","false","0.1","0.01","true","0.7358594179022515","1.3377543687820437","0.9789898991584778","0.4675896167755127","","","","","0.0005449896561913192","[0.00054498843383044,0.0005449908785521984]","","","","0.7457440966501923","7","64","0.5651715397834778","5","48","","","","","","","","","","","","","27","","","","","","","","","","","","","0.0011891296599060297","0.9988116025924684","0.0016873476561158895","0.9983219504356384","{""_type"":""histogram"",""bins"":[0.0000037822837839485146,0.003818109631538391,0.007632437162101269,0.011446764692664146,0.015261092223227024,0.0190754197537899,0.022889746353030205,0.026704074814915657,0.03051840141415596,0.03433272987604141,0.038147054612636566,0.04196138307452202,0.04577571153640747,0.04959003999829292,0.05340436473488808,0.05721869319677353,0.06103302165865898,0.06484735012054443,0.06866167485713959,0.07247599959373474,0.07629033178091049,0.08010465651750565,0.0839189812541008,0.08773331344127655,0.0915476381778717,0.09536197036504745,0.09917629510164261,0.10299061983823776,0.10680495202541351,0.11061927676200867,0.11443360149860382,0.11824793368577957,0.12206225842237473],""values"":[509,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1]}"
"16_S0_ID_078_MOD","468","-","NEW_GRAD_OUTPUT, SWP0, modded","finished","oa187xcu","ricu","","","2024-01-04T10:04:48.000Z","2024-01-04T10:12:36.000Z","2024-01-04T10:12:36.000Z","","drax","","","","2","NVIDIA A40","0.2","pcid_1319","1","0.9","0.999","0","1","0","10","16","1","false","0.00004","linear","128","800","bert-base-uncased","","100","80","0","/home/lange/fantastic-umbrella/runs/16_sweeps_00_modded/run_078","false","128","32","false","all","16_sweeps","","qnli","","256","","false","0.1","0.01","true","0.7380560131795717","1.555597901344299","0.986291766166687","0.47926101088523865","","","","","0.0007784225745126605","[0.0007784230401739478,0.0007784221088513732]","","","","0.7404356580633351","47","384","0.5811484456062317","5","48","","","","","","","","","","","","","67","","","","","","","","","","","","","0.0007095551700331271","0.999290645122528","0.00144421705044806","0.998569130897522","{""_type"":""histogram"",""values"":[500,8,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1],""bins"":[3.8530313872797706e-7,0.003747072536498308,0.007493759971112013,0.01124044694006443,0.014987134374678135,0.01873382180929184,0.02248050831258297,0.02622719667851925,0.02997388318181038,0.03372057154774666,0.03746725618839264,0.04121394455432892,0.0449606329202652,0.04870732128620148,0.05245400592684746,0.05620069429278374,0.059947382658720016,0.063694067299366,0.06744075566530228,0.07118744403123856,0.07493413239717484,0.07868082076311111,0.0824275016784668,0.08617419004440308,0.08992087841033936,0.09366756677627563,0.09741425514221191,0.1011609435081482,0.10490763187408447,0.10865431278944016,0.11240100115537643,0.11614768952131271,0.11989437788724899]}"
"16_S0_ID_005_MOD","323","-","NEW_GRAD_OUTPUT, SWP0, modded","finished","zn9pec66","ricu","","","2024-01-04T10:01:23.000Z","2024-01-04T10:06:46.000Z","2024-01-04T10:06:46.000Z","","drax","","","","2","NVIDIA A40","0.04","pcid_1314","3","0.9","0.999","0","1","0","10","16","1","false","0.00004","linear","128","800","bert-base-uncased","","100","80","0","/home/lange/fantastic-umbrella/runs/16_sweeps_00_modded/run_005","false","128","32","false","all","16_sweeps","","qnli","","256","","false","0.1","0.01","true","0.7116968698517299","1.585808515548706","0.9725836515426636","0.4596730172634125","","","","","0.00016244364087469876","[0.0001624437718419358,0.00016244349535554647]","","","","0.7140765147354933","17","144","0.695940375328064","3","32","","","","","","","","","","","","","37","","","","","","","","","","","","","0.0006537214503623545","0.9993466138839722","0.0007977577624842525","0.9992029666900636","{""values"":[400,72,22,5,6,1,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1],""_type"":""histogram"",""bins"":[4.99052305258374e-7,0.0002555421378929168,0.0005105852615088224,0.0007656283560208976,0.0010206714505329728,0.001275714603252709,0.0015307576395571232,0.0017858007922768593,0.0020408439449965954,0.002295886864885688,0.002550930017605424,0.00280597317032516,0.003061016323044896,0.0033160592429339886,0.0035711023956537247,0.0038261455483734608,0.004081188701093197,0.004336231853812933,0.004591275006532669,0.004846318159252405,0.005101360846310854,0.00535640399903059,0.005611447151750326,0.005866490304470062,0.006121533457189798,0.0063765766099095345,0.0066316197626292706,0.006886662915349007,0.0071417056024074554,0.0073967487551271915,0.007651791907846928,0.007906835526227951,0.0081618782132864]}"
"16_S0_ID_065_MOD","251","-","NEW_GRAD_OUTPUT, SWP0, modded","finished","wuvw9yzb","ricu","","","2024-01-04T10:00:16.000Z","2024-01-04T10:04:27.000Z","2024-01-04T10:04:27.000Z","","drax","","","","2","NVIDIA A40","0.16","pcid_1318","3","0.9","0.999","0","1","0","10","16","1","false","0.00004","linear","128","800","bert-base-uncased","","100","80","0","/home/lange/fantastic-umbrella/runs/16_sweeps_00_modded/run_065","false","128","32","false","all","16_sweeps","","qnli","","256","","false","0.1","0.01","true","0.7175544572579169","1.6683353185653689","0.9810580015182496","0.4716464579105377","","","","","0.000489541795104742","[0.0004895402817055583,0.000489543192088604]","","","","0.7201171517481237","15","128","0.6427260637283325","7","64","","","","","","","","","","","","","35","","","","","","","","","","","","","0.0005647587822750211","0.9994356036186218","0.0010476734023541212","0.9989532232284546","{""_type"":""histogram"",""bins"":[7.938841690702247e-7,0.00022267471649684012,0.0004445555678103119,0.0006664363900199533,0.000888317241333425,0.0011101980926468968,0.0013320789439603686,0.0015539597952738404,0.0017758406465873122,0.001997721381485462,0.002219602232798934,0.0024414830841124058,0.0026633639354258776,0.0028852447867393494,0.003107125638052821,0.003329006489366293,0.0035508873406797647,0.0037727681919932365,0.003994648810476065,0.00421652989462018,0.004438410513103008,0.004660291597247124,0.004882172215729952,0.005104053299874067,0.0053259339183568954,0.005547815002501011,0.005769695620983839,0.0059915767051279545,0.006213457323610783,0.006435338407754898,0.006657219026237726,0.006879100110381842,0.00710098072886467],""values"":[71,124,124,77,49,22,17,10,2,5,2,0,1,0,0,0,2,2,0,1,0,1,0,0,0,0,0,0,0,1,0,1]}"
"16_S0_ID_004_MOD","239","-","NEW_GRAD_OUTPUT, SWP0, modded","finished","t3ejrvbk","ricu","","","2024-01-04T09:57:03.000Z","2024-01-04T10:01:02.000Z","2024-01-04T10:01:02.000Z","","drax","","","","2","NVIDIA A40","0.04","pcid_1314","2","0.9","0.999","0","1","0","10","16","1","false","0.00004","linear","128","800","bert-base-uncased","","100","80","0","/home/lange/fantastic-umbrella/runs/16_sweeps_00_modded/run_004","false","128","32","false","all","16_sweeps","","qnli","","256","","false","0.1","0.01","true","0.7320153761669412","1.3391257524490356","0.9749398231506348","0.46200934052467346","","","","","0.0002838093205355108","[0.000283809844404459,0.000283808825770393]","","","","0.7437305509793154","7","64","0.6152278780937195","5","48","","","","","","","","","","","","","27","","","","","","","","","","","","","0.0013363546459004283","0.9986647963523864","0.0015513947000727055","0.9984500408172609","{""bins"":[5.494803190231323e-8,0.00013179822417441756,0.0002635415003169328,0.00039528479101136327,0.0005270280526019633,0.0006587713141925633,0.0007905146339908242,0.0009222578955814242,0.0010540011571720243,0.0011857444187626243,0.0013174876803532243,0.0014492309419438243,0.0015809743199497461,0.0017127175815403461,0.0018444608431309462,0.001976204104721546,0.002107947366312146,0.002239690627902746,0.002371433889493346,0.0025031771510839462,0.0026349204126745462,0.0027666636742651463,0.0028984069358557463,0.0030301501974463463,0.00316189369186759,0.00329363695345819,0.00342538021504879,0.00355712347663939,0.00368886673822999,0.00382060999982059,0.00395235326141119,0.004084096290171146,0.00421583978459239],""values"":[142,114,84,55,32,27,10,9,10,3,7,2,5,1,2,2,1,0,1,2,0,0,0,0,1,0,0,0,0,0,0,2],""_type"":""histogram""}"
"16_S0_ID_003_MOD","262","-","NEW_GRAD_OUTPUT, SWP0, modded","finished","mj6ktet4","ricu","","","2024-01-04T09:52:20.000Z","2024-01-04T09:56:42.000Z","2024-01-04T09:56:42.000Z","","drax","","","","2","NVIDIA A40","0.04","pcid_1314","1","0.9","0.999","0","1","0","10","16","1","false","0.00004","linear","128","800","bert-base-uncased","","100","80","0","/home/lange/fantastic-umbrella/runs/16_sweeps_00_modded/run_003","false","128","32","false","all","16_sweeps","","qnli","","256","","false","0.1","0.01","true","0.7318323265604979","1.3573051691055298","0.9781314134597778","0.4662611186504364","","","","","0.0001648340403335169","[0.00016483305080328137,0.00016483502986375242]","","","","0.736591616328025","11","96","0.567302405834198","5","48","","","","","","","","","","","","","31","","","","","","","","","","","","","0.0009098508162423968","0.999090611934662","0.0010377296712249515","0.9989628791809082","{""_type"":""histogram"",""bins"":[2.0375065901134803e-7,0.0000955130672082305,0.00019082239305134863,0.0002861316897906363,0.00038144103018566966,0.00047675034147687256,0.0005720596527680755,0.0006673689931631088,0.0007626782753504813,0.0008579876157455146,0.000953296956140548,0.0010486062383279204,0.0011439155787229538,0.0012392249191179872,0.0013345341430976987,0.001429843483492732,0.0015251528238877654,0.0016204621642827988,0.0017157715046778321,0.0018110808450728655,0.001906390069052577,0.002001699525862932,0.0020970087498426437,0.0021923179738223553,0.0022876274306327105,0.002382936654612422,0.002478246111422777,0.0025735553354024887,0.0026688645593822002,0.0027641740161925554,0.002859483240172267,0.002954792696982622,0.0030501019209623337],""values"":[166,111,92,54,31,23,6,12,9,2,1,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1]}"
